x,average,above,below
0,33.6734693877551,33.6734693877551,33.6734693877551
1,37.755102040816325,39.795918367346935,35.714285714285715
2,44.38775510204082,50.40297251150592,38.37253769257572
3,47.704081632653065,53.670416103840054,41.737747161466075
4,52.29591836734694,59.23075368319806,45.361083051495825
5,53.8265306122449,61.19805269224484,46.45500853224496
6,58.92857142857143,64.93837703540294,52.91876582173993
7,59.43877551020408,66.10568078845509,52.77187023195307
8,59.94897959183673,67.32050167183668,52.57745751183679
9,59.94897959183673,67.32050167183668,52.57745751183679
10,60.45918367346939,67.31853554068815,53.599831806250634
11,60.45918367346939,67.31853554068815,53.599831806250634
12,61.73469387755103,67.70647954628554,55.762908208816526
13,61.73469387755103,67.70647954628554,55.762908208816526
14,61.73469387755103,67.70647954628554,55.762908208816526
15,62.24489795918368,68.40971733346663,56.08007858490073
16,62.24489795918368,68.40971733346663,56.08007858490073
17,62.75510204081633,68.72688770955084,56.78331637208183
18,63.775510204081634,68.36734693877551,59.183673469387756
19,63.775510204081634,68.36734693877551,59.183673469387756
20,64.54081632653062,69.55926417676174,59.52236847629949
21,65.05102040816327,70.51639930755832,59.58564150876823
22,65.05102040816327,70.51639930755832,59.58564150876823
23,66.58163265306123,71.60008050329236,61.56318480283011
24,67.60204081632654,73.61184642315804,61.59223520949503
25,67.85714285714286,74.16801881472091,61.546266899564806
